9.5,6.8698,7.0307,7.1987,7.3745,7.559,7.753,7.9573,8.1728,8.4006,8.6418,8.8976,9.1694,9.4589,9.7678,10.098,10.452,10.832,11.241,11.682,12.16,12.677,13.24,13.853,14.522,15.255,16.06,16.945,17.92,18.995,20.183,21.497,22.95,24.557,26.334,28.296,30.459,32.841,35.457,38.327,41.468,44.899,48.641,52.717,57.149,61.965,67.192,72.863,79.013,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.92
9.75,7.04,7.2058,7.3789,7.5603,7.7506,7.9508,8.1616,8.3842,8.6196,8.8688,9.1334,9.4146,9.7142,10.034,10.376,10.743,11.137,11.562,12.02,12.516,13.053,13.638,14.276,14.972,15.735,16.572,17.492,18.505,19.623,20.856,22.219,23.725,25.388,27.223,29.247,31.475,33.923,36.609,39.55,42.765,46.271,50.091,54.247,58.762,63.664,68.981,74.746,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.688,74.996
10,7.2148,7.3857,7.5642,7.7512,7.9476,8.1542,8.3719,8.6019,8.8451,9.1028,9.3764,9.6674,9.9776,10.309,10.664,11.044,11.453,11.893,12.369,12.884,13.443,14.051,14.714,15.438,16.232,17.102,18.058,19.111,20.272,21.552,22.964,24.523,26.243,28.137,30.223,32.516,35.032,37.787,40.799,44.086,47.668,51.566,55.802,60.4,65.388,70.795,76.653,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,66.226
10.25,7.3943,7.5705,7.7546,7.9475,8.1502,8.3635,8.5884,8.826,9.0773,9.3438,9.6269,9.9282,10.249,10.593,10.96,11.355,11.779,12.236,12.73,13.266,13.847,14.479,15.168,15.921,16.746,17.651,18.645,19.738,20.943,22.27,23.733,25.346,27.122,29.077,31.225,33.582,36.165,38.989,42.072,45.432,49.09,53.065,57.381,62.062,67.136,72.633,78.585,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,60.025
10.5,7.5788,7.7604,7.9503,8.1495,8.3587,8.5789,8.8113,9.0568,9.3167,9.5923,9.8853,10.197,10.53,10.886,11.267,11.676,12.116,12.591,13.104,13.66,14.264,14.921,15.638,16.421,17.278,18.219,19.251,20.387,21.636,23.011,24.526,26.193,28.026,30.041,32.251,34.673,37.323,40.215,43.369,46.803,50.535,54.588,58.984,63.748,68.909,74.496,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.921
10.75,7.7683,7.9557,8.1516,8.3571,8.5731,8.8007,9.0407,9.2945,9.5633,9.8485,10.152,10.475,10.819,11.188,11.583,12.008,12.465,12.958,13.491,14.069,14.697,15.38,16.125,16.939,17.83,18.806,19.878,21.056,22.351,23.776,25.342,27.064,28.955,31.03,33.303,35.789,38.505,41.467,44.691,48.197,52.005,56.135,60.611,65.459,70.706,76.384,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,54.7
11,7.9631,8.1565,8.3587,8.5708,8.7939,9.0289,9.2771,9.5395,9.8175,10.113,10.427,10.761,11.118,11.501,11.911,12.351,12.826,13.338,13.892,14.492,15.144,15.854,16.628,17.474,18.4,19.414,20.526,21.748,23.089,24.563,26.182,27.959,29.908,32.043,34.379,36.93,39.712,42.742,46.037,49.616,53.498,57.706,62.262,67.194,72.528,78.296,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,59.644
11.25,8.1634,8.3629,8.5716,8.7907,9.0211,9.264,9.5205,9.7919,10.08,10.385,10.71,11.057,11.427,11.824,12.249,12.706,13.199,13.731,14.306,14.93,15.608,16.345,17.15,18.028,18.989,20.042,21.196,22.462,23.85,25.375,27.046,28.879,30.886,33.081,35.479,38.095,40.943,44.042,47.407,51.058,55.016,59.301,63.938,68.952,74.374,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
11.5,8.3694,8.5752,8.7907,9.017,9.2551,9.5062,9.7714,10.052,10.35,10.666,11.003,11.362,11.746,12.157,12.599,13.073,13.585,14.137,14.735,15.383,16.087,16.853,17.689,18.601,19.599,20.691,21.887,23.198,24.634,26.209,27.934,29.823,31.888,34.144,36.604,39.284,42.199,45.365,48.801,52.525,56.557,60.919,65.637,70.735,76.244,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
11.75,8.5812,8.7937,9.0162,9.25,9.4961,9.7556,10.03,10.32,10.629,10.956,11.305,11.678,12.076,12.502,12.96,13.453,13.984,14.557,15.178,15.852,16.583,17.379,18.247,19.194,20.229,21.361,22.6,23.956,25.442,27.068,28.846,30.791,32.914,35.23,37.753,40.497,43.478,46.712,50.218,54.014,58.121,62.562,67.36,72.542,78.139,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.844,64.939
12,8.799,9.0185,9.2484,9.4899,9.7442,10.013,10.296,10.597,10.916,11.256,11.617,12.003,12.416,12.859,13.334,13.845,14.397,14.992,15.637,16.337,17.096,17.923,18.824,19.806,20.879,22.052,23.335,24.738,26.272,27.949,29.782,31.783,33.965,36.341,38.926,41.734,44.781,48.083,51.659,55.528,59.71,64.228,69.106,74.373,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.998,80
12.25,9.0232,9.2498,9.4873,9.737,10,10.278,10.571,10.883,11.213,11.565,11.939,12.34,12.768,13.227,13.72,14.251,14.824,15.442,16.112,16.838,17.627,18.485,19.419,20.438,21.55,22.765,24.092,25.542,27.126,28.855,30.742,32.799,35.039,37.475,40.122,42.994,46.107,49.478,53.123,57.064,61.321,65.917,70.877,76.228,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.639,80
12.5,9.2539,9.488,9.7334,9.9915,10.263,10.551,10.855,11.177,11.519,11.884,12.272,12.687,13.131,13.608,14.12,14.671,15.265,15.908,16.603,17.357,18.176,19.066,20.035,21.091,22.243,23.5,24.872,26.369,28.003,29.784,31.725,33.839,36.137,38.634,41.342,44.278,47.457,50.895,54.611,58.624,62.956,67.63,72.671,78.107,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.999,80
12.75,9.4913,9.7332,9.9869,10.254,10.535,10.832,11.147,11.481,11.835,12.213,12.616,13.046,13.507,14.001,14.533,15.105,15.722,16.389,17.111,17.893,18.743,19.666,20.67,21.765,22.957,24.257,25.674,27.219,28.903,30.737,32.732,34.902,37.259,39.815,42.586,45.585,48.83,52.336,56.122,60.207,64.614,69.366,74.489,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,78.049,80
13,9.7357,9.9857,10.248,10.524,10.815,11.123,11.449,11.794,12.162,12.553,12.971,13.417,13.895,14.408,14.96,15.554,16.194,16.886,17.635,18.447,19.328,20.285,21.326,22.459,23.692,25.036,26.499,28.092,29.826,31.713,33.763,35.989,38.404,41.02,43.853,46.916,50.226,53.799,57.655,61.814,66.296,71.126,76.33,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.984,80
13.25,9.9874,10.246,10.517,10.803,11.104,11.422,11.76,12.118,12.499,12.904,13.337,13.8,14.296,14.829,15.401,16.017,16.682,17.4,18.178,19.02,19.933,20.925,22.002,23.175,24.45,25.837,27.346,28.988,30.773,32.712,34.817,37.099,39.572,42.248,45.142,48.269,51.645,55.286,59.212,63.443,68,72.909,78.195,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.922,80
13.5,10.247,10.514,10.794,11.09,11.401,11.731,12.081,12.452,12.847,13.267,13.716,14.197,14.711,15.263,15.857,16.497,17.187,17.932,18.738,19.611,20.557,21.584,22.7,23.912,25.229,26.661,28.217,29.907,31.743,33.735,35.894,38.233,40.763,43.5,46.455,49.645,53.086,56.795,60.791,65.095,69.728,74.716,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,78.661,80
13.75,10.514,10.79,11.08,11.386,11.709,12.05,12.412,12.797,13.206,13.642,14.108,14.606,15.14,15.713,16.329,16.992,17.708,18.48,19.316,20.221,21.201,22.264,23.418,24.67,26.03,27.507,29.11,30.85,32.736,34.78,36.994,39.389,41.978,44.774,47.791,51.044,54.551,58.327,62.394,66.77,71.479,76.546,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,75.006,80
14,10.789,11.074,11.375,11.691,12.025,12.379,12.754,13.153,13.577,14.029,14.512,15.029,15.582,16.177,16.816,17.504,18.246,19.047,19.913,20.85,21.865,22.964,24.157,25.45,26.854,28.376,30.026,31.815,33.752,35.849,38.117,40.568,43.215,46.07,49.149,52.466,56.038,59.882,64.019,68.468,73.253,78.399,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.893,59.927
14.25,11.072,11.368,11.679,12.006,12.352,12.719,13.107,13.52,13.96,14.429,14.93,15.466,16.04,16.656,17.319,18.033,18.802,19.632,20.529,21.499,22.549,23.686,24.918,26.252,27.699,29.267,30.964,32.802,34.791,36.941,39.263,41.77,44.474,47.389,50.529,53.91,57.547,61.459,65.666,70.189,75.05,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.936,43.141
14.5,11.364,11.67,11.992,12.331,12.689,13.069,13.472,13.9,14.356,14.842,15.361,15.917,16.512,17.152,17.839,18.578,19.375,20.235,21.164,22.168,23.253,24.428,25.7,27.076,28.567,30.18,31.925,33.813,35.852,38.055,40.432,42.995,45.757,48.731,51.932,55.376,59.079,63.059,67.336,71.932,76.87,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.351,80
14.75,11.665,11.982,12.315,12.666,13.037,13.431,13.848,14.292,14.764,15.268,15.807,16.383,17,17.663,18.375,19.142,19.967,20.858,21.819,22.857,23.978,25.191,26.503,27.922,29.457,31.116,32.909,34.846,36.936,39.191,41.622,44.241,47.061,50.095,53.357,56.864,60.633,64.681,69.029,73.699,78.714,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.361,80
15,11.976,12.303,12.648,13.012,13.396,13.804,14.236,14.696,15.186,15.709,16.267,16.864,17.504,18.191,18.929,19.723,20.578,21.499,22.493,23.566,24.724,25.976,27.329,28.79,30.369,32.074,33.915,35.901,38.043,40.35,42.836,45.51,48.388,51.481,54.805,58.375,62.209,66.326,70.744,75.488,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,74.381,38.801
15.25,12.296,12.635,12.992,13.369,13.767,14.189,14.637,15.114,15.622,16.163,16.742,17.361,18.024,18.736,19.5,20.322,21.207,22.16,23.187,24.295,25.491,26.782,28.176,29.68,31.303,33.055,34.943,36.979,39.171,41.531,44.071,46.802,49.736,52.889,56.274,59.908,63.808,67.992,72.482,77.3,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,74.382,80
15.5,12.626,12.977,13.347,13.737,14.149,14.587,15.051,15.545,16.071,16.633,17.232,17.874,18.561,19.298,20.089,20.94,21.855,22.84,23.902,25.046,26.279,27.61,29.045,30.592,32.26,34.057,35.994,38.079,40.322,42.735,45.328,48.115,51.107,54.319,57.765,61.463,65.428,69.681,74.243,79.135,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,78.742,80
15.75,12.966,13.33,13.712,14.117,14.544,14.997,15.479,15.99,16.536,17.117,17.738,18.403,19.115,19.878,20.697,21.577,22.523,23.541,24.637,25.817,27.089,28.459,29.935,31.525,33.238,35.082,37.066,39.2,41.495,43.96,46.607,49.449,52.499,55.77,59.278,63.039,67.071,71.393,76.026,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,75.006,77.474,80
16,13.317,13.694,14.09,14.508,14.951,15.421,15.92,16.45,17.015,17.617,18.261,18.949,19.686,20.475,21.322,22.232,23.21,24.261,25.392,26.609,27.919,29.329,30.847,32.481,34.238,36.128,38.161,40.344,42.689,45.207,47.908,50.806,53.913,57.244,60.813,64.638,68.736,73.126,77.831,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,64.979,80
16.25,13.679,14.069,14.479,14.913,15.372,15.858,16.375,16.924,17.509,18.133,18.799,19.512,20.274,21.091,21.967,22.907,23.917,25.002,26.168,27.422,28.771,30.221,31.781,33.458,35.26,37.197,39.277,41.509,43.905,46.475,49.231,52.184,55.349,58.739,62.37,66.258,70.422,74.882,79.659,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.976,80
16.5,14.052,14.456,14.881,15.33,15.805,16.309,16.844,17.413,18.019,18.665,19.355,20.092,20.88,21.725,22.63,23.601,24.643,25.762,26.964,28.256,29.643,31.134,32.736,34.456,36.304,38.287,40.414,42.696,45.143,47.765,50.575,53.584,56.806,60.255,63.948,67.9,72.131,76.66,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.922,69.99,39.97
16.75,14.437,14.855,15.296,15.76,16.253,16.774,17.328,17.917,18.545,19.213,19.927,20.689,21.505,22.378,23.313,24.315,25.39,26.544,27.782,29.111,30.537,32.069,33.713,35.477,37.369,39.398,41.574,43.905,46.402,49.077,51.94,55.005,58.284,61.793,65.548,69.564,73.862,78.461,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.604,80
17,14.835,15.267,15.723,16.204,16.714,17.254,17.828,18.437,19.087,19.778,20.517,21.305,22.148,23.049,24.015,25.049,26.157,27.345,28.62,29.987,31.453,33.025,34.711,36.518,38.455,40.531,42.754,45.135,47.683,50.409,53.326,56.447,59.784,63.353,67.169,71.25,75.615,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,78.752,64.705,35.016
17.25,15.244,15.692,16.164,16.662,17.19,17.749,18.343,18.974,19.645,20.361,21.124,21.939,22.809,23.74,24.736,25.802,26.944,28.168,29.479,30.884,32.389,34.002,35.73,37.581,39.563,41.685,43.956,46.385,48.984,51.763,54.734,57.91,61.305,64.934,68.812,72.957,77.389,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,76.045,80
17.5,15.666,16.13,16.618,17.134,17.68,18.259,18.873,19.526,20.221,20.96,21.749,22.591,23.49,24.45,25.477,26.576,27.752,29.011,30.358,31.801,33.346,35,36.771,38.665,40.692,42.86,45.179,47.657,50.307,53.138,56.163,59.395,62.847,66.536,70.476,74.686,79.186,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,65.934,80
17.75,16.102,16.582,17.087,17.621,18.186,18.785,19.42,20.095,20.813,21.578,22.392,23.261,24.189,25.18,26.238,27.37,28.58,29.874,31.259,32.74,34.325,36.019,37.832,39.77,41.842,44.056,46.423,48.95,51.65,54.534,57.613,60.9,64.411,68.159,72.162,76.437,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,74.678,80
18,16.55,17.047,17.57,18.123,18.707,19.326,19.983,20.681,21.423,22.213,23.054,23.951,24.907,25.928,27.019,28.183,29.428,30.758,32.18,33.7,35.324,37.06,38.914,40.896,43.013,45.273,47.687,50.264,53.015,55.95,59.083,62.427,65.995,69.804,73.869,78.21,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.376,79.688,80
18.25,17.013,17.527,18.068,18.64,19.244,19.884,20.563,21.285,22.051,22.866,23.734,24.659,25.645,26.697,27.819,29.017,30.297,31.663,33.122,34.68,36.344,38.121,40.018,42.043,44.204,46.511,48.972,51.598,54.4,57.388,60.575,63.974,67.601,71.47,75.598,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
18.5,17.49,18.021,18.581,19.172,19.797,20.459,21.16,21.905,22.696,23.538,24.433,25.387,26.402,27.485,28.64,29.872,31.186,32.588,34.084,35.681,37.384,39.202,41.142,43.21,45.417,47.77,50.278,52.953,55.805,58.846,62.087,65.543,69.227,73.157,77.348,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.98,80,80
18.75,17.981,18.531,19.109,19.72,20.366,21.05,21.775,22.543,23.36,24.228,25.151,26.133,27.179,28.293,29.48,30.746,32.095,33.533,35.067,36.702,38.446,40.304,42.286,44.398,46.649,49.048,51.605,54.329,57.231,60.324,63.62,67.132,70.875,74.865,79.12,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
19,18.487,19.055,19.653,20.285,20.952,21.658,22.406,23.2,24.042,24.937,25.888,26.899,27.975,29.121,30.341,31.64,33.024,34.499,36.07,37.744,39.527,41.427,43.451,45.607,47.902,50.348,52.952,55.725,58.678,61.823,65.173,68.742,72.544,76.595,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,77.496,80,80
19.25,19.008,19.595,20.213,20.865,21.554,22.283,23.055,23.874,24.742,25.664,26.643,27.684,28.791,29.968,31.221,32.555,33.974,35.485,37.094,38.806,40.629,42.57,44.636,46.835,49.176,51.667,54.319,57.141,60.145,63.343,66.748,70.373,74.233,78.346,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.955,80,80
19.5,19.544,20.151,20.79,21.463,22.174,22.926,23.723,24.566,25.461,26.41,27.418,28.489,29.626,30.836,32.122,33.489,34.944,36.491,38.137,39.889,41.751,43.733,45.841,48.084,50.469,53.007,55.706,58.578,61.633,64.883,68.342,72.024,75.944,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.99,80,80
19.75,20.096,20.723,21.382,22.077,22.811,23.587,24.408,25.277,26.198,27.176,28.212,29.313,30.481,31.723,33.042,34.444,35.934,37.518,39.201,40.991,42.894,44.916,47.067,49.353,51.783,54.367,57.114,60.035,63.141,66.444,69.958,73.696,77.675,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.142,80,80
20,20.664,21.311,21.992,22.709,23.465,24.265,25.111,26.006,26.955,27.96,29.026,30.156,31.356,32.63,33.982,35.418,36.944,38.564,40.285,42.113,44.056,46.12,48.312,50.642,53.117,55.747,58.541,61.512,64.669,68.025,71.594,75.389,79.428,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.159,80,80
20.25,21.248,21.916,22.618,23.357,24.137,24.962,25.833,26.754,27.73,28.763,29.858,31.019,32.25,33.556,34.942,36.413,37.973,39.63,41.389,43.256,45.238,47.343,49.578,51.95,54.47,57.146,59.989,63.009,66.217,69.626,73.25,77.103,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.992,58.151,80
20.5,21.848,22.537,23.261,24.023,24.827,25.676,26.573,27.521,28.524,29.586,30.71,31.901,33.164,34.502,35.922,37.426,39.023,40.716,42.512,44.418,46.44,48.586,50.863,53.279,55.844,58.566,61.457,64.526,67.785,71.248,74.927,78.838,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.805,52.41,80
20.75,22.465,23.176,23.922,24.707,25.535,26.409,27.331,28.306,29.337,30.427,31.581,32.803,34.097,35.468,36.921,38.46,40.092,41.822,43.655,45.6,47.662,49.848,52.167,54.627,57.237,60.006,62.944,66.063,69.374,72.89,76.625,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,70.012,39.582,80
21,23.099,23.831,24.6,25.409,26.261,27.159,28.108,29.11,30.168,31.288,32.471,33.724,35.05,36.453,37.939,39.513,41.18,42.947,44.818,46.801,48.903,51.13,53.492,55.995,58.65,61.465,64.451,67.62,70.982,74.552,78.343,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,74.835,80,80
21.25,23.75,24.504,25.296,26.128,27.005,27.929,28.904,29.932,31.019,32.167,33.381,34.664,36.022,37.458,38.977,40.586,42.289,44.091,46,48.022,50.163,52.432,54.835,57.382,60.082,62.944,65.978,69.197,72.611,76.235,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,79.999,67.329,40.049,80
21.5,24.417,25.194,26.009,26.865,27.767,28.716,29.718,30.774,31.889,33.066,34.31,35.624,37.013,38.482,40.035,41.678,43.416,45.255,47.202,49.262,51.443,53.753,56.199,58.789,61.534,64.442,67.525,70.794,74.26,77.937,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,74.927,40.04,80
